data,hora,natureza_acidente,situacao,bairro,endereco,,numero,detalhe_endereco_acidente,complemento,endereco_cruzamento,numero_cruzamento,referencia_cruzamento,bairro_cruzamento,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,num_semaforo,sentido_via,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3,_id,Protocolo
2024-10-10,6:43:00,COM VÍTIMA,FINALIZADA,ILHA DO RETIRO,RUA JOAO ELISIO RAMOS,0,,,AO LADO DA ILHA DO RETIRO CAMPO DO SPORT / AO LADO DA PISCINA,,,,ILHA DO RETIRO,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283080
2024-10-10,7:42:00,COM VÍTIMA,FINALIZADA,GUABIRABA,EST DA MUMBECA,4,5981,,BOLA NA REDE  //  EM FRENTE A FABRICA DE BOLO,,,,GUABIRABA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283160
2024-10-10,8:17:00,COM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,PTE JOSE DE BARROS LIMA,0,,,,,,,JOANA BEZERRA,QUEDA,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283200
2024-10-10,8:40:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA MARQUES DE BAIPENDI,3,254,,SENACULO ESPIRITA CASA DE MARIA,,,,CAMPO GRANDE,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283240
2024-10-10,8:42:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA COSME VIANA,0,,,PROX.  A BLUE CAR AUTO SERVICE E IMBIRIBEIRA VEICULOS,,,,AFOGADOS,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283250
2024-10-10,8:59:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,RUA ALEGRE,3,277,,PROX AO COLEGIO ALFREDO FREIRE  //  PROX A MAGO  MOTOS,,,,AGUA FRIA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283280
2024-10-10,9:57:00,COM VÍTIMA,FINALIZADA,CAXANGA,AV VISCONDE DE ALBUQUERQUE,0,,,PROX. AO BOMPREÇO DA BENFICA,,,,CAXANGA,COLISÃO,,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283340
2024-10-10,11:04:00,COM VÍTIMA,FINALIZADA,BARRO,AV DR JOSE RUFINO,0,,,GALERIA MARGARIDA,,,,BARRO,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283430
2024-10-10,12:11:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,4,5737,,PROX. AO MINISTERIO PUBLICO  // SENTIDO DERBY,,,,SANTO AMARO,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283550
2024-10-10,12:36:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ANTONIO FALCAO,3,555,,APÓS A ESTAÇÃO DE METRÔ ANTÔNIO FALCÃO //  SENTIDO IMBIRIBEIRA ( LADO DIREITO ),,,,IMBIRIBEIRA,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283570
2024-10-10,2:19:00,COM VÍTIMA,FINALIZADA,JORDAO,AV MARIA IRENE,2,70,,E/F AO N 1672 CRUZAMENTO DA RUA SGT  QUINTAS  PORTO,,,,JORDAO,COLISÃO LATERAL,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283670
2024-10-10,2:27:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,VDO PRESIDENTE TANCREDO NEVES,0,,,EM BAIXO DO VIADUTO TANCREDO NEVES,,,,IMBIRIBEIRA,COLISÃO LATERAL,,1,1,0,0,0,0,0,0,0,1,0,,CIDADE,,,,,,,,,,,,,,,2024283680
2024-10-10,2:28:00,COM VÍTIMA,FINALIZADA,PORTO DA MADEIRA,AV CIDADE DE MONTEIRO,3,504,,E/F AO ARMAZEM CORAL PROX A PRAÇA DA CIDADE DE BEBERIBE,,,,PORTO DA MADEIRA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283690
2024-10-10,4:31:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA JOAO IVO DA SILVA,0,,,SAIDA DO TÚNEL DA ABOLIÇÃO,,,,MADALENA,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283770
2024-10-10,4:53:00,COM VÍTIMA,FINALIZADA,RECIFE,RUA VIGARIO TENORIO,0,,RUA MARIZ E BARROS,PERTO DO CAFE LIBERAR O DE ESQUINA COM EXCELSIO SEGUROS,,,,BAIRRO DO RECIFE,COLISÃO LATERAL,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283790
2024-10-10,6:59:00,COM VÍTIMA,FINALIZADA,CAXANGA,AV CAXANGA,4,8581,,"EM FRENTE A PARADA DO BRT, AO LADO DO GETULIO VARGAS",,,,CAXANGA,COLISÃO,,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024283800
2024-10-11,7:26:00,COM VÍTIMA,FINALIZADA,COELHOS,RUA DR JOSE MARIANO,0,,,VAREJÃO DA MADEIRA,,,,COELHOS,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284070
2024-10-11,7:32:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA GERVASIO PIRES,7,218 R 1,,PROX. A OFICINA DOS ÓCULOS  // PRÓX. A FARMACIA ROVAL,,,,BOA VISTA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284080
2024-10-11,7:50:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA HENRIQUE DIAS,3,219,,EM FRENTE AO CONVENTO // PRÓX. AO RESTAURANTE  TIA TETE,,,,BOA VISTA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284120
2024-10-11,7:54:00,COM VÍTIMA,FINALIZADA,ARRUDA,RUA CLARA,3,110,,PROX. AO ARMAZÉM FONSECA  // CANAL CHACAREZINHO,,,,ARRUDA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284130
2024-10-11,8:14:00,COM VÍTIMA,FINALIZADA,TEJIPIO,AV DR JOSE RUFINO,4,4892,,EM FRENTE AO  COLÉGIO IMACULADA,,,,TEJIPIO,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284150
2024-10-11,9:51:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,3,467,,EM FRENTE AO EMPRESARIAL MOURA DUBEUX,,,,BOA VIAGEM,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284310
2024-10-11,10:38:00,COM VÍTIMA,FINALIZADA,CASA FORTE,EST DAS UBAIAS,3,540,,EM FRENTE AO  IOF,,,,CASA FORTE,COLISÃO LATERAL,,3,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284380
2024-10-11,2:34:00,COM VÍTIMA,FINALIZADA,VARZEA,RUA ANTONIO CURADO,3,106,,PROX A COLONIA PENAL BOM PASTOR,,,,VARZEA,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284710
2024-10-11,2:38:00,COM VÍTIMA,FINALIZADA,JORDAO,AV DONA CARENTINA,3,677,,NA ROTATORIA DA PRAÇA DO JORDÃO  PROX AO NUCLEO DE POLICIA,,,,JORDAO,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284720
2024-10-11,2:41:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,0,,,PROX ACADEMIA DA CIDADE E O CANAL DO ARRUDA,,,,ARRUDA,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284730
2024-10-11,3:13:00,COM VÍTIMA,FINALIZADA,IBURA,RUA EXP FRANCISCO VITORIANO,0,,,IBURA DE CIMA NA UR-10  E/F AO SUPERMERCADO KI ECONOMIA,,,,IBURA,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284800
2024-10-11,3:56:00,COM VÍTIMA,FINALIZADA,SAO JOSE,RUA FLORIANO PEIXOTO,4,2657,,AO LADO DA CASA DA CULTURA,,,,SAO JOSE,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284820
2024-10-11,4:27:00,COM VÍTIMA,FINALIZADA,JORDAO,AV MARIA IRENE,2,71,,E/F A CHURRASCARIA FAMILIA  JORDANES  NO JORDAO BAIXO,,,,JORDAO,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284840
2024-10-11,4:34:00,COM VÍTIMA,FINALIZADA,VARZEA,RUA TENENTE ROLAND RITTMISTER,3,498,,PROX ASSOCIAÇAO DE MORADORES DE JD TEREZOPOLIS,,,,VARZEA,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284850
2024-10-11,5:40:00,COM VÍTIMA,FINALIZADA,FUNDAO,RUA CORONEL URBANO RIBEIRO DE SENA,3,179,,PROX A PIZZARIA VICIU´S   E O RESTURANTE SUSHI,,,,FUNDAO,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284880
2024-10-11,6:31:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,0,,,ANTES DO SHOPPING TACARUNA SENTIDO OLINDA / EM FRENTE AO POSTO BR,,,,SANTO AMARO,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284900
2024-10-11,6:52:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA PAMPULHA,3,128,,PROX A PADARIA CARBELLE,,,,IMBIRIBEIRA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284910
2024-10-11,9:35:00,COM VÍTIMA,FINALIZADA,GRACAS,AV CONSELHEIRO ROSA E SILVA,3,172,,E/F AO CLUBE PORTUGUÊS,,,,GRACAS,CHOQUE,,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024284980
2024-10-11,10:33:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,4,2216,,LOJA DE REVESTIMENTO PORTO BELO SHOP,,,,BOA VIAGEM,ATROPELAMENTO DE PESSOA,,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285000
2024-10-12,6:36:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,3,S/N,RUA PADRE CARAPUCEIRO,EM FRENTE A IGREJA UNIVERSAL,,,,BOA VIAGEM,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285080
2024-10-12,9:16:00,COM VÍTIMA,FINALIZADA,AFOGADOS,EST DO BONGI,0,,,"PROX. AO MIX MATEUS, NA RUA DA EMPRESA FORTE",,,,AFOGADOS,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285190
2024-10-12,11:17:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,RUA BELA VISTA,4,1495,,EM FRENTE AO SÍTIO TRINDADE,,,,CASA AMARELA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285220
2024-10-12,12:39:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,4,2267,,E/F AO SUPERMERCADO ASSAI,,,,BOA VIAGEM,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285250
2024-10-12,1:41:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,4,1573,,NA LADEIRA DA COHAB  PROX A POLICLINICA,,,,IBURA,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285280
2024-10-12,1:43:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,0,,,PROX A OFICINA CESAR MOTOS E O RESTAURANTE BODE DO NÔ,,,,AFOGADOS,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285290
2024-10-12,6:17:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DOS NAVEGANTES,4,2412,,EM FRENTE AO EDF MARIA NORMA,,,,BOA VIAGEM,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285450
2024-10-12,6:26:00,COM VÍTIMA,FINALIZADA,SANTANA,RUA IGARASSU,3,104,,ENFRENTE AO BAR DE SR TITO,,,,SANTANA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285460
2024-10-12,6:29:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2,61,,EM FRENTE A GRILO,,,,IMBIRIBEIRA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285470
2024-10-13,7:02:00,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,0,,,EM FRENTE AO HR,,,,DERBY,COLISÃO TRASEIRA,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285660
2024-10-13,12:51:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA JERONIMO VILELA,3,574,,EM FRENTE A IGREJA QUADRANGULAR,,,,CAMPO GRANDE,COLISÃO,,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,2024285820
2024-10-13,5:35:00,COM VÍTIMA,FINALIZADA,CABANGA,RUA CAPITAO TEMUDO,0,,,,,,,CABANGA,COLISÃO,,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,2024285960
2024-10-13,7:41:00,COM VÍTIMA,FINALIZADA,JORDAO,AV MARIA IRENE,4,1662,,EM FRENTE AO PROVEDOR LAGE,,,,JORDAO,COLISÃO,,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,2024285980
2024-10-13,8:54:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV JOAO DE BARROS,0,,,COM A RUA DRº CARLOS,,,,SANTO AMARO,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024285990
2024-10-13,10:40:00,COM VÍTIMA,FINALIZADA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,0,,RUA MARIA CANDIDA,,,,,MACAXEIRA,COLISÃO LATERAL,,0,2,0,0,0,0,0,0,0,3,0,2960,,,,,,,,,,,,,,,,2024286010
2024-10-14,12:25:00,COM VÍTIMA,FINALIZADA,PINA,AV REPUBLICA DO LIBANO,4,1001,,,,,,PINA,COLISÃO LATERAL,,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286440
2024-10-14,2:44:00,COM VÍTIMA,FINALIZADA,IBURA,RUA RIO XINGU,0,,AV DOIS RIOS,,,,,IBURA,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286460
2024-10-15,6:24:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ARTUR MUNIZ,0,,,"EM FRENTE AO ASSAI ATACADISTA, PROX. AO POSTO DESATIVADO",,,,BOA VIAGEM,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286680
2024-10-15,6:51:00,COM VÍTIMA,FINALIZADA,MADALENA,AV BEIRA RIO,0,,,NO CRUZAMENTO DA PONTE DA CAPUNGA,,,,MADALENA,COLISÃO,,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286700
2024-10-15,7:00:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,0,,,PROX. AO CAMPO DO ARRUDA E BOMPREÇO,,,,BEBERIBE,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286720
2024-10-15,8:02:00,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,0,,RUA HENRIQUE DIAS,RESTAURANTE COCO BAMBU,,,,DERBY,COLISÃO,,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286800
2024-10-15,8:39:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,0,,,"CHÃO DE ESTRELAS, COMUNIDADE PALHA DE ARROZ, TRANSVERSAL COM ANTONIO COSTA AZEVEDO PROX. A ESTAÇÃO ARRUDA",,,,ARRUDA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286870
2024-10-15,9:22:00,COM VÍTIMA,FINALIZADA,BOMBA DO HEMETERIO,RUA SAO SEBASTIAO,0,,,POR TRAS DO GIGANTE DO SAMBA NO INICIO DA BOMBA DO HEMETERIO,,,,BOMBA DO HEMETERIO,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286910
2024-10-15,9:39:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,AV PROFESSOR JOSE DOS ANJOS,4,5393,,EM CHA DE ESTRELAS  // PRÓX. A PONTE NOVA  ( EM CONSTRUÇÃO )  // PROX A ECO ESTAÇÃO DO ARRUDA,,,,CAMPO GRANDE,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286930
2024-10-15,10:23:00,COM VÍTIMA,FINALIZADA,SAO JOSE,RUA IMPERIAL,4,1502,,PROX. AO NUMERO  1260 // PROX. AO VIADUTO JOÃO PAULO II,,,,SAO JOSE,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286960
2024-10-15,10:33:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA ERNANI BRAGA,0,,RUA ANTONIO VIEIRA,EM FRENTE AO BASR QUINTAL NORDESTINO,,,,MADALENA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286970
2024-10-15,10:34:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DOS NAVEGANTES,4,1617,RUA FELIX DE BRITO E MELO,,,,,BOA VIAGEM,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024286990
2024-10-15,11:06:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,RUA BOM CONSELHO,3,733,,COLÉGIO FUNDAÇÃO,,,,AGUA FRIA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287030
2024-10-15,11:39:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA VISCONDE DE CAIRU,0,,,POR TRÁS DA PIZZARIA PASSIRA / PROX AO MERCADINHO  CENTRAL  // POR TRAS DO SUBWAY,,,,CAMPO GRANDE,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287080
2024-10-15,12:02:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,4,1014,,EM FRENTE AO MARTELINHO DE OURO  // PROX. A  LOJA CARE MEDIC,,,,PINA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287100
2024-10-15,2:01:00,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,4,2874,,EM FRENTE A PERNAMBUCO GÁS,,,,IPSEP,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287290
2024-10-15,2:44:00,COM VÍTIMA,FINALIZADA,TOTO,RUA DO NASCENTE,3,200,,PROXIMO A ESCOLA MAIS ENSINO,,,,TOTO,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287310
2024-10-15,3:01:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CELSO FURTADO,0,,,POS O SUPERMERCADO ASSAI ATACADISTA  NA SAIDA QUE VAI PARA  IMBIRIBEIRA,,,,BOA VIAGEM,COLISÃO,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287330
2024-10-15,3:20:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,3,358,,APO MERCADO ARCO IRES / LAVANDEIRA NAPOLITANO/ ENFRENTE AO EDF BAROA DE SOUZA LEAO,,,,BOA VIAGEM,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287360
2024-10-15,5:27:00,COM VÍTIMA,FINALIZADA,DOIS IRMAOS,RUA MANUEL DE MEDEIROS,3,232,,ANTES DA ESCOLA LIONS,,,,DOIS IRMAOS,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287450
2024-10-15,6:32:00,COM VÍTIMA,FINALIZADA,NOVA DESCOBERTA,RUA ALTO DO REFUGIO,3,267,,EM FRENTE A CASA DE JAIRO MOTORISTA DA PEDROSA / PROX A BARRACA DE OTAVIO,,,,NOVA DESCOBERTA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287490
2024-10-15,9:35:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,0,,,FARMACIA PAGUE MENOS,,,,AREIAS,COLISÃO TRANSVERSAL,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287590
2024-10-15,10:37:00,COM VÍTIMA,FINALIZADA,MADALENA,AV BEIRA RIO,3,651,RUA JOSE OSORIO,,,,,MADALENA,COLISÃO TRANSVERSAL,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287630
2024-10-15,11:24:00,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,0,,AV RAIMUNDO DINIZ,,,,,IPSEP,COLISÃO TRASEIRA,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287640
2024-10-16,1:06:00,COM VÍTIMA,FINALIZADA,PINA,AV REPUBLICA ARABE UNIDA,0,,,ANTES DA ENTRADA PRINCIPAL DO RIO MAR,,,,PINA,COLISÃO,,0,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,2024287660
2024-10-16,5:48:00,COM VÍTIMA,FINALIZADA,BARRO,AV DR JOSE RUFINO,4,3131,,EM FRENTE 4º BECON,,,,BARRO,COLISÃO FRONTAL,,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,2024287760
2024-10-16,6:02:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,0,,RUA ODORICO MENDES,"SEMAFORO 026, DE ESQUINA COM A FARMACIA DROGASIL",,,,CAMPO GRANDE,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287790
2024-10-16,9:05:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,0,,,PCT NO ESTACIONAMENTO DA POLICLINICA ARNALD MARQUES,,,,IBURA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024287980
2024-10-16,9:33:00,COM VÍTIMA,FINALIZADA,GRACAS,AV RUI BARBOSA,0,,,EM FRENTE AO COLEGIO MARISTA,,,,GRACAS,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024288020
2024-10-16,11:40:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,4,1245,,APÓS O CLUBE  INTERNACIONAL // EM FRENTE AO COLÉGIO GGE,,,,MADALENA,COLISÃO,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024288200
2024-10-16,1:10:00,COM VÍTIMA,FINALIZADA,VARZEA,RUA FELICIO DOS SANTOS,3,164,,PACIENTE ESTÁ NO CAMPO DO BEIRA RIO / PROX AO ATACAREJO,,,,VARZEA,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024288280
2024-10-16,2:49:00,COM VÍTIMA,FINALIZADA,BONGI,RUA PADRE TEOFILO TWORZ,2,31,,PROXIMO AO MIX MATEUS,,,,BONGI,COLISÃO LATERAL,,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024288350
2024-10-16,2:50:00,COM VÍTIMA,FINALIZADA,CAMPINA DO BARRETO,RUA CONSOLACAO,0,,,EM FRENTE AO POSTO DE SAÚDE IRMÃ TEREZINHA,,,,CAMPINA DO BARRETO,COLISÃO,,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024288360
2024-10-16,4:04:00,COM VÍTIMA,FINALIZADA,CAXANGA,AV CAXANGA,3,487,,EM FRENTE A CLINICA NÚCLEO SAUDE,,,,CAXANGA,ATROPELAMENTO DE PESSOA,,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2024288540
